logo,title,company,location,min_company_size,max_company_size,type_of_work,requirement,job_level,description,min_work_experience,max_work_experience,qualification,currency,min_salary,max_salary,time,link
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/0d5ca5d4f85aeaca9eae66647e8b2eda.jpg,business development manager it cyber security,Nawatech,Jakarta,0,0,Penuh Waktu,business development sales skills sales hunting negotiation b2b sales fluent in english both oral and written,None,deskripsi pekerjaan business development manager it cyber security nawatech conduct meeting presentation visiting negotiating dealing selling to new existing customer and capable to close the deal contacts prospective customers to understand product needs and perform sales presentations to match company s products and identified needs maintain positive business relationships with existing clients to ensure future renewals and sales provide customers and partners with pricing and configurations to meet their needs as required partner closely with technical resources to ensure technical perfection in all positioning competitive analysis proposals and exchanges actively participate in cyber security events and partner activities requirements fast learner and self starter with an entrepreneurial work ethic high integrity committed and responsible person problem solving ability and strong analytical skills experience of working with diverse teams and is a team player able to effectively communicate interact and influence business and operational stakeholders and partners keep abreast with the latest technology trends and predictions effective oral and written communication skills in bahasa english,1,3,None,IDR,100,200,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/business-development-manager-it-cyber-security/8dcfaaa4-c965-443c-a7b2-1c9568a17d73
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/029b27de4402d1fcb21d3c35ff2ed351.png,data analyst manager,Power Commerce Asia,"Cilandak, Jakarta",0,0,Penuh Waktu,business development sales skills e commerce analyst market research and business analysis supply chain analyst,None,deskripsi pekerjaan data analyst manager power commerce asia responsibilities sme subject matter expert in terms of data analytics within whole company sme in terms of feasibility study new project analysis analyze transactional order related behavioral buyer related and demographic data in ecommerce explore various datasets to generate insights conclusions and recommendations produce rich insightful meaningful dashboards for monitoring reporting that automates insight generation collaborate and synergize accross with otehr data functions such as data engineering solve problems and challenges through evolving new analytical or data tracking needs with both business and technical teams strategic partner for product feature functionally business campaign initiatives and also technology operation implementation set standardization of analytical framework and reports produce data visualization with a strong storytelling element support the finance team for topline budget and forecast develop financial plan required to achieve corporate startegic plan research and identify new business opportunities including new markets growth areas trends customers partnerships products and services or new ways of reaching existing markets planning and overseeing new marketing initiatives increasing the value of current customers while attracting new ones finding and developing new markets and improving sales developing quotes and proposals for clients think strategically seeing the bigger picture and setting aims and objectives in order to develop and improve the business work strategically carrying out necessary planning in order to implement operational changes liaise with the other departments as appropriate requirements at least 5 years of experience as a business analyst bi analyst or data analyst with proven track record have a work experience in e commerce industry is a plus point strong data wrangling and data manipulation in r phyton intermediate statistics modelling utilization strong knowledge of dbms postgre mysql sql server etc strong knowledge of finance accounting and analytical skills fluency in english is a must understand concept of design solution in sales good communication and negotiation skill highly motivate and able to work as individual and as a team ability to manage complex projects and multi task excellent organizational skills ability to flourish with minimal guidance be proactive and handle uncertainty experience work in ecommerce will be advantage,5,10,None,IDR,100,200,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/data-analyst-manager/cf0a2a89-2d40-4559-bbab-c4e6659f8735
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,fullstack developer,Paystone,Jakarta,0,0,Freelance,software engineering skills html css node js javascript react js,None,deskripsi pekerjaan fullstack developer paystone utilize a strong grasp of computer science fundamentals to build and ship clean well tested features and fixes to production on our nicejob platform own your professional development and grow every day with support from a senior engineer mentor contribute to technical and cultural discussions in an environment where every voice counts independently improve the engineering team s culture patterns and practices persyaratan wajib menjadi fullstack developer di paystone key strengths ability to see the underlying principles behind a problem and eliminate the cause not the symptoms must love engineering simple solutions to complex problems owns their professional development and grows every day with support from a senior engineer mentor contributes to technical and cultural discussions in an environment where every voice counts independently improves the engineering team s culture patterns and practices utilizes strong computer science fundamentals to build and ship clean well tested features and fixes to production on our nicejob platform skills required strong software engineering fundamentals algorithms and data structures javascript html css react nodejs git rest nice to haves typescript graphql google cloud platform test driven development ci cd tools and patterns,3,5,None,SGD,1,2,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/fullstack-developer/fa45479a-91be-4517-ba21-92bda1d19946
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,backend developer middle,PT. IDStar Cipta Teknologi,Jakarta,0,0,Freelance,software engineering skills java spring boot jira java,None,deskripsi pekerjaan backend developer middle pt idstar cipta teknologi 1 menerapkan prosedur pemrograman standar dan pengetahuan fungsional yang bersangkutan 2 menganalisis kebutuhan desain menulis dan melakukan tes unit pada program dan aplikasi baru 3 mengembangkan memodifikasi program yang terkait dalam beberapa program lain yaitu output dari satu menjadi input untuk yang iain 4 mengembangkan pelayanan sistem middleware untuk proyek sesuai kebutuhan dan 5 menerapkan penilaian dalam merancang logika program dan memilih serta mengadaptasi prosedur pemrograman standar mendapatkan saran ketika preseden tidak jelas atau tidak tersedia persyaratan wajib menjadi backend developer middle di pt idstar cipta teknologi b s or m s in computer science or equivalent degree or experience 2 years of software engineering experience experience in java spring boot experience working with a variety of relational and key value or nosql databases mysql redis experience developing high performing apis experience in client side frameworks is a plus reactjs preferred high adaptability and strong problem solving skills,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/backend-developer-middle/edce4bda-adf2-4a56-96e7-221f856e463f
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,frontend developer,PT. IDStar Cipta Teknologi,Jakarta,0,0,Freelance,software engineering skills reactjs javascript flutter java kotlin,None,deskripsi pekerjaan frontend developer pt idstar cipta teknologi 1 menerapkan prosedur pemrograman standar dan pengetahuan fungsional yang bersangkutan 2 menganalisis kebutuhan desain menulis dan melakukan tes unit pada program dan aplikasi baru 3 mengembangkan memodifikasi program yang terkait dalam beberapa program lain yaitu output dari satu menjadi input untuk yang iain 4 mengembangkan pelayanan sistem middleware untuk proyek sesuai kebutuhan dan 5 menerapkan penilaian dalam merancang logika program dan memilih serta mengadaptasi prosedur pemrograman standar mendapatkan saran ketika preseden tidak jelas atau tidak tersedia persyaratan wajib menjadi frontend developer di pt idstar cipta teknologi berpengalaman minimal 3 tahun fast learner kreatif dan inisiatif memiliki kemampuan komunikasi yang baik berorientasi pada inovasi mampu bekerja dalam team maupun individu memiliki kemampuan analisa yang kuat memahami sdlc software development life cycle menguasai version control system memiliki passion dan skill di bidang mobile software development menggunakan flutter menguasai pengetahuan nosql prinsip desain oop dan integrasi api web restful json berorientasi pada detil dalam membangun aplikasi secara reliable scalable dan flexible,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/frontend-developer/a1a222ab-51d9-4190-a8f0-0370db1859af
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,software engineer,Vanguard International Semiconductor,Batam,0,0,Penuh Waktu,software engineering skills net vb 6 0 secs gem vb net,None,deskripsi pekerjaan software engineer vanguard international semiconductor demonstrate effective communication style working with all levels work with peers to ensure timely completion of projects and tasks able to plan and execute project management methodology on all projects able to work independently and requires minimal guidance to perform required tasks documentation of requirements and coordination of enhancements in the assigned area plan coordinate and manage own time to meet deliverables able to effectively provide status updates to customers on progress persyaratan wajib menjadi software engineer di vanguard international semiconductor preferred working experience in manufacturing environment related fields strong knowledge in vb6 net c c and oracle pl sql experience with mes shop floor automation and industry 4 0 is a plus automation and secs gem knowledge is a plus knowledgeable in windows windows server 2000 and client server technology a team player with good communication skills and able to work independently good analytical and troubleshooting skills,0,1,None,SGD,1,1,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/software-engineer/28577077-a70f-4e7c-a118-17abbc083dce
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,junior software engineer full stack,Synergy Financial Advisers,Batam,0,0,Freelance,software engineering skills javascript c net c,None,deskripsi pekerjaan junior software engineer full stack synergy financial advisers responsibilities attending and contributing to meetings learning the codebase and finding ways to improve it writing and maintaining code working on bug fixes monitoring the technical performance of internal systems responding to requests from the development team gathering information from users about program functionality writing reports conducting development tests persyaratan wajib menjadi junior software engineer full stack di synergy financial advisers requirements bachelors degree in computer science at least 1 2 years of working experience as a software engineer knowledge of coding languages including c net html5 and javascript experience with database systems such as sql server experience in cron jobs experience with building apis experience in version control systems like git github experience with code first entity framework and cloud deployment experience in devops workflow good working knowledge of email systems and microsoft office software ability to learn new software and technologies quickly ability to follow instructions and work in a team environment detail oriented,0,1,None,SGD,800,950,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/junior-software-engineer-full-stack/cb2a014e-0be4-4b88-8b42-a1be2e6a33c1
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,frontend developer,Sprout Asia,Batam,0,0,Penuh Waktu,software engineering skills 2 years experience typescript next js,None,deskripsi pekerjaan frontend developer sprout asia as frontend developer you will be responsible in setting up maintaining and optimising the website for users together with the product team you will work closely with them to deliver consistent and reliable web experiences through the use of scripting languages responsibilities designing and building scalable aesthetic responsive and pixel perfect front end application and website develop website and support the development of the web application support the installation of analytic scripts providing technical support to stakeholders in the web design process combining the art of design with the science of programming responsible for the translation of ui ux design wireframes to actual code develop release maintain and optimize progressive web apps to ensure a seamless digital experience through the use of markup languages partner and work closely with backend developer other developers and product managers to conceptualize build test and realize products apply best practices and coding patterns to ensure solutions are maintainable modular and work well across browsers and devices stay updated with the latest industry trends in web frameworks technologies technical skills ensure high quality graphic standards and brand consistency persyaratan wajib menjadi frontend developer di sprout asia qualifications and skills proficiency in typescript and next js and at least 2 years of experience development experience for responsive web applications good user experience instinct when designing new ui proficiency in front end programming languages such as html css or next js competent in design mock up such as figma adobe xd experience with both typescript and scss will be ideal preferably proficient with cms such as wordpress good communication and presentation skills ability to work independently with minimal oversight organised deadline driven and detail focused,1,3,None,SGD,1,1,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/frontend-developer/2379dd6f-e4bd-40a2-9331-5cb93c359e0a
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,backend developer api,42Race,Jakarta,0,0,Penuh Waktu,software engineering skills api technologies node js javascript express js adonis js,None,deskripsi pekerjaan backend developer api 42race responsibilities compile and analyze data processes and codes to troubleshoot problems and identify areas for improvement optimize application for maximum speed and scalability collaborating with the front end developers and other team members to establish objectives and design more functional cohesive codes to enhance the user experience build reusable code and libraries for future use designing database schemas that represent and support business processes ensure the technical feasibility of ui ux designs participating in continuing education and training to remain current on best practices learn new programming languages and better assist other team members persyaratan wajib menjadi backend developer api di 42race bachelors degree in computer programming computer science or a related field minimum 4 years experience in backend development excellent communication skills in english excellent project and time management skills knowledge of restful api design patterns extensive experience with node js javascript and other api technologies familiarity with express js adonis js meteor js and other api frameworks familiarity with using nosql database mongodb preferred and object caches like memcached and or redis experience with tdd bdd and agile methodologies experience leading a team of developers is a plus,3,5,None,SGD,1,1,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/backend-developer-api/2e712fb3-0638-46cb-8e39-f81033ddd116
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,backend developer,MicroSec,Jakarta,0,0,Freelance,software engineering skills ci cd python flask public key infrastructure,None,deskripsi pekerjaan backend developer microsec microsec has built an enterprise cybersecurity platform that protects against such attacks by facilitating mathematical and computational optimized encryption algorithms supporting post quantum cryptography to protect from zero day attacks the platform also enables a machine learning ai based anomaly detections system that can run on the smallest microcontrollers to the largest supercomputers the incredible team of various scientists and engineers from across the world has joined the incredible journey to build this technology the team is looking for its next rockstar developers engineers devops and managers who can bring it to the next level persyaratan wajib menjadi backend developer di microsec at least 3 years of experience in python and relevant frameworks such as django and flask flask would be a priority at least 2 years of experience in development for linux base platforms experience in openssl tls configurations and public key infrastructure previous work experience on iot or industrial automation solutions is a plus devsecops experience for secure continuous integration and deployment experience in implementing rest apis with specifications written in openapi swagger or postman experience in working with docker kubernetes and git ci cd strong understanding of security measures such as 2fa mfa access tokens and digital signatures working experience with socket programming tcp udp network interfaces low level kernel interfaces and system i o calls experience with databases of different types such as sql time series and key value stores a history of working within an agile environment either scrum or similar with a focus on responsible customer focused delivery ability to clearly document work through well defined specifications code comments user and developer guides a broad portfolio of algorithms languages and paradigms demonstrating an ability to learn and integrate with new technologies or concepts quickly,5,10,None,SGD,1,2,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/backend-developer/07fb40f1-4163-4c32-abac-515897018174
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,frontend web developer,LoraTech AI,Jakarta,0,0,Freelance,software engineering skills restful apis javascript reactjs html flutter css,None,deskripsi pekerjaan frontend web developer loratech ai job description we are looking for an experienced javascript developer who is proficient with react js the primary focus of the selected candidate would be on developing user interface components implementing and executing them following well known react js workflows such as flux redux and hooks also ensuring that these components and the overall application are robust and easy to manage a commitment to collaborative problem solving sophisticated design and quality products are important what youll be doing developing the latest user facing features using react js designing a modern highly responsive web based user interface building reusable components and front end libraries for future use translating designs and wireframes into high quality code learn and understand user interactions optimising components for maximum performance across a vast array of web capable devices and browsers coordinating with various teams working on distinct layers persyaratan wajib menjadi frontend web developer di loratech ai strong proficiency in javascript typescript including dom manipulation and the javascript object model bs ms degree in computer science engineering or a related subject thorough understanding of react js and its core principles prior experience with popular react js workflows such as flux or redux familiarity with restful apis familiarity with html css git experience is a plus such as git gitlab knowledge of modern authorization mechanisms such as json web token familiarity with modern front end build pipelines and tools experience with common front end development tools such as babel webpack npm etc ability to understand business requirements and translate them into technical requirements familiarity with graphql team player excellent time management skills great interpersonal and communication skills familiar with whole deployment process,3,5,None,SGD,1,2,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/frontend-web-developer/e685ed94-deba-4afc-903e-26e36e88cc68
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,backend developer ruby on rails,SEAH KIM CHEOK CONSTRUCTION CO. (PTE),Jakarta,0,0,Freelance,software engineering skills node js nestjs ruby on rails git,None,deskripsi pekerjaan backend developer ruby on rails seah kim cheok construction co pte integration of user facing elements developed by front end developers with server side logic writing reusable testable and efficient code design and implementation of low latency high availability and performant applications implementation of security and data protection integration of data storage solutions db redis mongo persyaratan wajib menjadi backend developer ruby on rails di seah kim cheok construction co pte strong proficiency with nodejs js related experience with rubyonrails knowledge of node js and frameworks available for it such as nestjs understanding the nature of asynchronous programming and its quirks and workarounds good understanding of server side templating languages basic understanding of front end technologies such as html5 and css3 understanding accessibility and security compliance user authentication and authorization between multiple systems servers and environments integration of multiple data sources and databases into one system understanding fundamental design principles behind a scalable application creating database schemas that represent and support business processes understand basic server deployment setup proficient understanding of code versioning tools such as git,3,5,None,SGD,1,1,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/backend-developer-ruby-on-rails/79c12530-9f38-476b-b0bf-4d5dad5853fa
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,ui ux frontend developer,Fehux Sdn Bhd,Jakarta,0,0,Freelance,software engineering skills javascript html css figma react js next js,None,deskripsi pekerjaan ui ux frontend developer fehux sdn bhd responsibilities work with development teams and product managers to ideate software solutions developing and conceptualizing a comprehensive ui ux design strategy for the brand producing high quality ux design solutions through wireframes visual and graphic designs flow diagrams storyboards site maps and prototypes designing ui elements and tools such as navigation menus search boxes tabs and widgets for our digital assets testing ui elements such as ctas banners page layouts page designs page flows and target links for landing pages collaborating with the marketing team and internal and external designers to ensure the creation and delivery of tailored experiences for the digital user design client side architecture develop and customise user interface and enhance user experience using html css javascript react and other front end frameworks in supported browser build front end applications with industry standards test software to ensure responsiveness and efficiency troubleshoot debug and upgrade software write technical documentation persyaratan wajib menjadi ui ux frontend developer di fehux sdn bhd candidate must possess at least a bachelor s degree in computer science information technology or other relevant field main stack mern react nextjs familiar with javascript excellent communication and teamwork skills,3,5,None,SGD,1,2,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/ui-ux-frontend-developer/e357474d-e8a7-472e-b252-b0e06e121616
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,backend developer,GANK Global,Jakarta,0,0,Freelance,software engineering skills git workflow kubernetes microservices golang,None,deskripsi pekerjaan backend developer gank global responsibilities participate in new product or new feature design adapt to changes and work within fixed tight deadlines work with own initiative to solve challenging problems and concepts confident in rationalizing with decisions participate in code and design reviews communicate well with team designers developers and management promote usability best practices explore new technologies persyaratan wajib menjadi backend developer di gank global at least 5 years of experience in it and 3 years of working experience using golang familiar with git workflow familiar with kubernets microservice able to setup infrastructure have strong logic able to solve your own technical problem contributions to opensource projects on github is a plus willing to learn new technology,5,10,None,SGD,1,2,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/backend-developer/ae8674d3-81b1-4d8f-bcfa-84e494632823
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,fullstack developer,MRC Ventures,Batam,0,0,Penuh Waktu,software engineering skills java postgresql spring boot,None,deskripsi pekerjaan fullstack developer mrc ventures responsibilities create scalable websites and web apps products design and build exceptional consumer products features and overall architecture of the applications with a heavy focus on the customer and client needs implement web mobile api ai and or vr interfaces work closely with our pm design teams and stakeholders to define feature specifications and build products work closely with devops to build infrastructure and scale back end services build report interfaces and data feeds you must be able to learn quickly and communicate with non technical business contacts professionally with a strong english language capability both oral and written focus on delighting our customers with expert results in a fast paced demanding environment learn the underlying technical architecture of our web applications and be able to analyze change requests and the impacts of the changes to determine how to accomplish them conduct daily written and verbal interaction with the development team to interpret requirements designing defining and implementing solutions be a very strong team player who knows what has to be done and takes the initiative to ensure the success of the team and the customer persyaratan wajib menjadi fullstack developer di mrc ventures requirements 5 years of experience with web technologies must have java spring boot reactjs javascript jquery postgresql b s or m s computer science or related field and 5 years of hands on experience in software development including design implementation debugging and support strong sense of ownership with a passion for software and continuous learning results oriented analytical with a strong customer and business focus 5 years experience developing and maintaining production software and client side applications 5 years experience in basic data manipulation and analysis including command line tools and scripting strong written and verbal communication skills strong experience with jira and git excellent interpersonal skills able to operate individually and as part of an agile team effectively set expectations manage work and deliver results,0,0,None,SGD,2,5,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/fullstack-developer/df5d0083-ecdf-4e20-b066-343bec9ed502
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,web developer,Onyx Island Pte. Ltd,Jakarta,0,0,Freelance,software engineering skills javascript reactjs css php,None,deskripsi pekerjaan web developer onyx island pte ltd providing accurate timing estimates on work contributing to documentation instructional pitch and technical specification communicate and explain effectively with other non technical staff particularly designers contributing to the company development standards working closely with the front end lead or technical director discussing technical solutions with business and projects teams and providing innovative new ideas to solutions maintaining a high awareness of industry issues and trends particularly in regard to accessibility usability and emerging technologies and keep team members informed as appropriate with a view to incorporating these in future projects and staying ahead of the market and position yourself and the company as a digital specialist constantly seeking to develop yourself by learning new technologies and keeping abreast of market developments well versed in modern web and mobile app technologies both from a technology point of view as well as from an operational point of view persyaratan wajib menjadi web developer di onyx island pte ltd diploma degree in a relevant field of study i e computer science multimedia etc minimum 2 3 years of relevant working experience must have knowledge of multiple front end languages and libraries e g html css javascript xml jquery must have knowledge of css preprocessors such as less and sass must have knowledge in ajax techniques must have knowledge of javascript frameworks such as reactjs must have knowledge of object oriented php programming must have knowledge on version control systems such as svn and git knowledge with react native or ios android native development is a plus excellent understanding and ability to build responsive websites using frameworks such as bootstrap and foundation developing cross browser and cross platform compatible solutions experience integrating with server side code to produce dynamic pages experience with crm software e g salesforce or hubspot strong understanding of web accessibility knowledge of html email best practices desirable,3,5,None,SGD,700,1,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/web-developer/0869e204-f780-4945-b40f-63d32bb8a995
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,backend developer,AIA Singapore,Batam,0,0,Freelance,software engineering skills node js javascript,None,deskripsi pekerjaan backend developer aia singapore persyaratan wajib menjadi backend developer di aia singapore have 3 5 years of working experience in the related field as a fullstack software engineer you have extensive experience in either o javascript nodejs for min 3 yearso hands on reactjs is a plus o ios android native coding you embrace the autonomy given and fully understand the responsibilities that come with it you care about the people and want to lead a team to achieve our goals you care about the quality under the importance of automated testing and continuous improvement,3,5,None,SGD,1,1,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/backend-developer/225f2b8e-9fdb-488a-9c5f-d9967b0a9497
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,backend developer,Kwadran Lima Indonesia,Tangerang,0,0,Penuh Waktu,software engineering skills senior backend developer senior backend engineer python backend developer,None,deskripsi pekerjaan backend developer kwadran lima indonesia persyaratan wajib menjadi backend developer di kwadran lima indonesia pendidikan minimum diploma d3 jurusan teknologi informasi pengalaman minimum 1 tahun sebagai tim development menguasai dasar programming dan algoritma menguasai pemrograman golang memiliki kemampuan programming dan manipulasi data,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/backend-developer/2339f24f-2972-4c6d-80c2-5be56698f8da
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,backend developer,LoraTech AI,Jakarta,0,0,Freelance,software engineering skills java python scrum,None,deskripsi pekerjaan backend developer loratech ai persyaratan wajib menjadi backend developer di loratech ai at least 2 years experience in java and python working in a true agile environment pm scrum in a large tech organization 30 dev team remote work is possible experience working in finance is preferred but not required not looking for devs working in small organizations two positions,3,5,None,SGD,1,2,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/backend-developer/629f364a-7732-4940-aed0-cac267e7e39d
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,senior programmer,Vanguard International Semiconductor,Jakarta,0,0,Penuh Waktu,software engineering skills oracle pl sql vb6 net c,None,deskripsi pekerjaan senior programmer vanguard international semiconductor principal accountabilities leadership in leading project and team demonstrate effective communication style working with all levels work with peers to ensure timely completion of projects and tasks able to plan and execute project management methodology on all projects able to work independently and requires minimal guidance to perform required tasks documentation of requirements and coordination of enhancements in the assigned area plan coordinate and manage own time to meet deliverables able to effectively provide status updates to customers on progress persyaratan wajib menjadi senior programmer di vanguard international semiconductor bs degree in a computer discipline or relevant certification at least 3 years of working experience in manufacturing environment related fields strong knowledge in vb6 net c c and oracle pl sql experience with mes shop floor automation and industry 4 0 is a plus automation and secs gem knowledge is a plus knowledgeable in windows windows server 2000 and client server technology a team player with good communication skills and able to work independently good analytical and troubleshooting skills,3,5,None,SGD,2,2,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/senior-programmer/a4a96f99-8321-4ca9-ab06-97a26b96f04f
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,data analyst,Dkatalis,Jakarta,0,0,Penuh Waktu,data science skills data analyst phyton grafana power bi,None,deskripsi pekerjaan data analyst dkatalis an individual is required who has a solid background in producing business intelligence analytics dashboards and reports to support the requirements of a high growth digital organization the individual will work with the existing data analysts to engage with multiple stakeholders across the business to understand their analytics requirements and then serve these via online visual dashboards batch or streaming data feeds as well as support such users with ad hoc analysis requests the individual will work very closely with the data engineering team as well as the data science team the role will focus on providing technical leadership to the other data analysts in the team who are embedded within various other functional areas of the business such as customer acquisition and risk management persyaratan wajib menjadi data analyst di dkatalis strong skills are required with respect to sql python and the pydata ecosystem bi tools such as tableau metabase powerbi or similar such tools experience with airflow is desirable a strong appreciation for the various facets of data governance that are required to be adhered to given the context of a highly regulated organisation that is interacting and sharing data with multiple ecosystem partners this particularly relates to data access policies consistency of business metric definitions consistency in usage of nomenclature discoverability of data a passion for storytelling and skills in constructing cohesive business narratives from analytical data with the ability to deliver actionable insights from these an understanding of the nuances of how to effectively visually communicate high dimension complex information the individual should be capable of codifying this information for example by producing style guides empathy for potential skills deficiencies of consumers of bi within the organisation this will be important to help improve self service access both by improving tooling making information more discoverable driving training and upskilling of non bi team members,3,5,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/data-analyst/27e46053-0be9-4b16-8065-2110dba28f1a
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,game programmer,Affyn,Batam,0,0,Freelance,software engineering skills game programming unity developer c,None,deskripsi pekerjaan game programmer affyn work closely with the lead server engineer to document and build the foundation of the nexus game world to assess and verify feasibility of game mechanic functionality for physics combat multiplayer characters cameras and controls and lay out a development plan work closely with 3rd party developers in game and feature development work with the game director and technical team to create technical requirements and hiring roadmaps identify and set best coding practices that others can follow suggest and implement improvements for performance and reliability write and maintain technical documentation research new tools techniques and processes debugging and optimising the games performance and memory build and manage a team of coders persyaratan wajib menjadi game programmer di affyn strong programming experience across multiple projects as a senior programmer or higher role 3 5 years of professional experience working on a live game and or free to play game ability to prototype as well as produce final code able to create technical and hiring roadmaps worked across all life cycles of game development concept pre production production live etc desire to make the leap to becoming a senior leader within a studio and help with its long term growth great communication skills and teamwork,5,10,None,SGD,1,2,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/game-programmer/13f644eb-6dd1-47ae-a083-7c6f2145f40d
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,fullstack developer,The Assembly Place,Batam,0,0,Freelance,software engineering skills ci cd python programming angular aws,None,deskripsi pekerjaan fullstack developer the assembly place this is an amazing job opportunity for you to be working with a high growth startup in singapore we are looking to hire experienced full stack engineers to work on the latest cloud and ai technologies to disrupt and help shape the real estate industry as a member of our fast paced organization you will have the unique and rewarding opportunity to craft new products that will delight and inspire millions of people every day you ll need a keen understanding of the agile serverless framework architectures and emerging technology to build the next generation applications that have high scalability performance and security persyaratan wajib menjadi fullstack developer di the assembly place desired skills strong proficiency in python django strong experience in developing and integrating rest http apis experience in angular and ionic framework familiar with php or nodejs will be a plus proficiency with sql databases design and query optimization experience with source control such as git working experience with devops and ci cd startup experience of entire software lifecycle concept design test release and support practical experience with aws development and infrastructure ecosystem knowledge of design principles patterns and development best practices experience working in an agile lean software development environment excellent analytical skills with a good problem solving and learning attitude,3,5,None,SGD,1,2,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/fullstack-developer/483fd86c-1676-4a40-97a8-712d8bc6784b
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/default-company-logo.png,fullstack developer net react,Cargo Community Network / CCN (Active Client),Batam,0,0,Penuh Waktu,software engineering skills net react angular c,None,deskripsi pekerjaan fullstack developer net react cargo community network ccn active client the successful candidate will have the opportunity to work in a highly efficient and motivated environment of diversified cross functional teams such as commercial pmo software architects business architects and quality assurance testers this role will also have the chance to work with developers across multiple geographic application development centers job descriptions develop new application software develop application fixes and enhancement for existing application software administer and resolve applications issues provide updates and perform root cause analysis proactively attend to alerts related to application and system services provide 2nd 3rd level technical support to our helpdesk on ccn products after office support on a rotational basis for application software issues and alerts persyaratan wajib menjadi fullstack developer net react di cargo community network ccn active client tertiary education with 2 years of working experience fresh graduates may also apply should have working experience knowledge in the following programming language c net must have react angular must have mongodb json xml format and technology ms sql server 2016 or above object oriented design concept microsoft workflow added advantage if you have experience knowledge with in agile scrum development methodology container development devops cybersecurity candidates must be highly independent proactive critical thinkers with good oral and written communication and interpersonal skills,3,5,None,SGD,1,1,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/fullstack-developer-net-and-react/59f6f830-ed5c-4aae-80f7-4fafa08093bc
